loan_id,age,annual_income,employment_length,home_ownership,credit_score,num_credit_lines,delinquencies_2yrs,credit_utilization,inquiries_6months,loan_purpose,loan_amount,offered_rate,offer_accepted,default
270,39,18000,3-5 years,MORTGAGE,714,10,2,93,1,major_purchase,9000,0.09004279269758532,1,0
271,45,28000,10+ years,MORTGAGE,723,6,0,70.5,0,home_improvement,14000,0.1,1,1
272,39,96000,6-10 years,RENT,588,13,0,71.1,0,home_improvement,7000,0.1596278317388427,0,NA
273,40,29000,3-5 years,OTHER,653,3,0,58.3,1,debt_consolidation,14500,0.13,1,1
274,43,41000,1-2 years,MORTGAGE,685,6,1,37.7,0,credit_card,10000,0.09,1,0
275,33,94000,3-5 years,RENT,654,11,0,26.4,2,debt_consolidation,18000,0.09901208531913157,1,0
276,54,22000,1-2 years,MORTGAGE,631,14,0,18.4,2,debt_consolidation,5000,0.16023368619614697,0,NA
277,44,140000,6-10 years,RENT,725,9,0,49.7,2,credit_card,27000,0.05485396337877592,1,0
278,23,46000,3-5 years,RENT,676,7,0,78.6,0,major_purchase,2000,0.13,1,0
279,55,12000,6-10 years,RENT,702,4,0,20.1,1,debt_consolidation,6000,0.13,1,1
280,52,26000,6-10 years,OWN,638,13,1,42.2,0,credit_card,9000,0.12,1,0
281,48,41000,3-5 years,RENT,662,7,0,46.7,2,debt_consolidation,20500,0.09279321786480603,1,0
282,18,113000,1-2 years,MORTGAGE,777,5,0,44.4,1,debt_consolidation,22000,0.057105506953133676,1,0
283,31,93000,< 1 year,OWN,633,16,0,34,0,debt_consolidation,25000,0.12,0,NA
284,46,75000,3-5 years,MORTGAGE,691,6,0,33.1,0,credit_card,37500,0.09283782163879614,1,0
285,39,63000,10+ years,MORTGAGE,730,7,0,7.7,0,car,3000,0.05768977015436945,1,0
286,42,46000,1-2 years,RENT,747,10,1,76,0,debt_consolidation,23000,0.06858384843827345,1,0
287,68,36000,6-10 years,MORTGAGE,724,8,0,53.1,2,debt_consolidation,18000,0.046715206911491815,1,1
288,28,25000,< 1 year,MORTGAGE,727,5,0,49.6,0,credit_card,12500,0.07963397373117015,1,0
289,18,90000,1-2 years,MORTGAGE,731,8,1,40.5,0,debt_consolidation,26000,0.03915965556566779,1,0
290,41,52000,3-5 years,RENT,562,7,0,9.7,0,debt_consolidation,25000,0.19730057019969524,0,NA
291,30,88000,6-10 years,RENT,683,5,0,24.1,1,credit_card,14000,0.13,0,NA
292,43,196000,< 1 year,MORTGAGE,727,9,0,42.6,1,small_business,18000,0.09824094465077092,1,0
293,28,64000,10+ years,RENT,643,11,0,29.8,1,credit_card,32000,0.15177866889001104,0,NA
294,65,45000,6-10 years,RENT,596,8,1,66,0,major_purchase,22500,0.12,1,1
295,37,90000,3-5 years,RENT,728,3,0,68.8,1,other,6000,0.1,1,0
296,32,38000,1-2 years,RENT,742,11,0,43.2,1,debt_consolidation,7000,0.07612877586314427,1,0
297,36,64000,6-10 years,OWN,695,8,0,21,0,credit_card,16000,0.09393269849341448,0,NA
298,48,153000,6-10 years,RENT,606,16,0,32.3,1,small_business,17000,0.19684939089598508,0,NA
299,39,34000,6-10 years,RENT,655,10,0,22,0,major_purchase,17000,0.10845612010043125,0,NA
300,18,28000,< 1 year,MORTGAGE,798,10,0,55.3,0,medical,14000,0.0598690719508619,1,1
301,38,26000,< 1 year,MORTGAGE,810,8,0,32.3,1,credit_card,13000,0.09279316208426291,1,0
302,47,103000,6-10 years,MORTGAGE,745,8,2,30,1,major_purchase,30000,0.09496869846611915,1,0
303,38,70000,3-5 years,RENT,750,11,0,59.2,0,debt_consolidation,24000,0.1,1,0
304,47,105000,6-10 years,RENT,733,10,2,11.9,1,car,6000,0.05727646131806703,1,0
305,36,77000,3-5 years,RENT,575,14,2,66.4,0,debt_consolidation,1000,0.12,1,0
306,37,56000,6-10 years,RENT,668,7,1,63.8,0,credit_card,15000,0.10503480969431218,0,NA
307,44,57000,6-10 years,MORTGAGE,704,10,0,37.5,3,debt_consolidation,28500,0.09,1,0
308,50,52000,3-5 years,MORTGAGE,720,12,0,54.6,0,debt_consolidation,1000,0.1,0,NA
309,23,33000,3-5 years,MORTGAGE,680,7,0,44.8,0,home_improvement,16500,0.1279820436239413,0,NA
310,38,53000,1-2 years,RENT,559,8,0,13.7,0,major_purchase,2000,0.14613743914439148,0,NA
311,37,41000,< 1 year,RENT,726,6,0,38.2,1,credit_card,20500,0.08628022211337785,1,0
312,29,75000,10+ years,MORTGAGE,737,9,0,60.1,0,debt_consolidation,9000,0.0901690123296526,1,0
313,26,26000,6-10 years,MORTGAGE,663,11,1,49.8,0,small_business,7000,0.09324400028741776,1,0
314,30,25000,6-10 years,MORTGAGE,636,4,0,23.9,2,debt_consolidation,12500,0.12435716874882796,0,NA
315,45,125000,3-5 years,MORTGAGE,577,2,0,44.3,2,home_improvement,10000,0.19636977467731223,0,NA
316,33,44000,6-10 years,OWN,645,3,0,43,2,small_business,22000,0.13122481538111033,0,NA
317,29,107000,< 1 year,MORTGAGE,538,8,0,93.6,1,car,9000,0.14394837642444344,0,NA
318,40,91000,1-2 years,MORTGAGE,800,9,0,64.1,1,home_improvement,38000,0.1,1,1
319,23,30000,3-5 years,RENT,633,8,0,17.7,0,small_business,15000,0.13275665780257626,0,NA
320,51,28000,6-10 years,MORTGAGE,724,5,0,48.1,1,debt_consolidation,14000,0.1,1,1
321,32,34000,< 1 year,MORTGAGE,653,4,0,20.1,0,debt_consolidation,3000,0.09,0,NA
322,40,15000,3-5 years,MORTGAGE,648,8,0,21.2,1,major_purchase,7500,0.12,0,NA
323,39,59000,3-5 years,RENT,637,12,0,24.9,0,debt_consolidation,11000,0.17591564421249786,0,NA
324,38,36000,< 1 year,RENT,673,9,0,51.4,1,other,2000,0.09958078990628529,0,NA
325,60,21000,6-10 years,RENT,675,10,1,26.5,2,major_purchase,4000,0.13,1,0
326,28,29000,< 1 year,MORTGAGE,717,16,0,33.5,2,debt_consolidation,14500,0.09,1,0
327,52,102000,1-2 years,MORTGAGE,689,11,0,33,1,major_purchase,4000,0.12684691479797752,0,NA
328,38,97000,< 1 year,MORTGAGE,728,12,0,40.1,2,home_improvement,11000,0.030767078152017638,1,0
329,28,100000,3-5 years,MORTGAGE,815,4,0,27.7,1,credit_card,38000,0.1,0,NA
330,37,33000,< 1 year,RENT,555,7,0,41.7,0,credit_card,16500,0.1626400794761852,0,NA
331,47,124000,1-2 years,RENT,780,9,0,24.2,2,debt_consolidation,31000,0.06921617855881405,1,0
332,33,29000,< 1 year,RENT,755,7,2,38,3,home_improvement,14500,0.07212229492434839,1,0
333,29,72000,1-2 years,RENT,624,12,0,37.6,1,credit_card,33000,0.1403274638804494,1,1
334,40,44000,6-10 years,RENT,811,9,1,30.3,1,home_improvement,11000,0.02,1,0
335,50,115000,6-10 years,MORTGAGE,719,5,1,18.7,1,debt_consolidation,27000,0.13,0,NA
336,37,74000,10+ years,MORTGAGE,621,1,0,24.4,1,credit_card,4000,0.12,0,NA
337,21,19000,6-10 years,RENT,736,5,1,56.5,1,home_improvement,9500,0.08016590311019524,1,0
338,22,118000,6-10 years,MORTGAGE,658,7,0,46.2,3,credit_card,13000,0.13,1,0
339,29,40000,3-5 years,RENT,610,9,0,50.3,1,car,17000,0.1423118083058899,0,NA
340,32,32000,3-5 years,MORTGAGE,624,5,0,55.6,0,other,16000,0.18407187943526954,1,0
341,38,40000,3-5 years,MORTGAGE,681,6,1,25.3,0,home_improvement,11000,0.10559646166067072,1,0
342,46,24000,< 1 year,MORTGAGE,813,10,0,26.4,0,small_business,12000,0.02,1,1
343,33,37000,6-10 years,RENT,780,8,3,41.2,0,debt_consolidation,9000,0.08369914786699544,1,0
344,25,23000,3-5 years,MORTGAGE,733,7,1,14.1,1,credit_card,11500,0.08858282489623616,1,0
345,45,118000,1-2 years,MORTGAGE,664,11,1,19.7,1,home_improvement,14000,0.13,0,NA
346,41,47000,1-2 years,OWN,719,7,0,37.3,0,debt_consolidation,9000,0.10843062843736205,1,0
347,52,12000,1-2 years,RENT,781,8,0,75.4,0,car,6000,0.04895832818505036,1,0
348,18,23000,6-10 years,RENT,657,13,0,26.2,1,home_improvement,10000,0.11683579900729552,1,0
349,39,40000,3-5 years,MORTGAGE,676,9,0,18.5,1,other,20000,0.128821936450115,0,NA
350,54,9000,1-2 years,RENT,841,4,0,32.5,1,debt_consolidation,4500,0.05820810524426112,1,0
351,47,14000,< 1 year,MORTGAGE,686,10,0,54.9,0,debt_consolidation,7000,0.09,1,0
352,28,18000,1-2 years,MORTGAGE,542,8,0,47.3,1,debt_consolidation,4000,0.13685888910772828,0,NA
353,47,89000,1-2 years,MORTGAGE,654,7,0,38.9,0,debt_consolidation,26000,0.09,1,0
354,28,58000,10+ years,MORTGAGE,563,9,0,33.5,0,credit_card,29000,0.12,1,0
355,33,43000,< 1 year,RENT,767,11,1,66.1,0,debt_consolidation,21500,0.09742820403646954,1,0
356,52,21000,3-5 years,OWN,788,7,0,44.7,1,debt_consolidation,10500,0.08469233621424183,1,0
357,35,37000,6-10 years,MORTGAGE,772,9,0,53.7,0,home_improvement,18500,0.04561663580695117,1,0
358,48,24000,1-2 years,RENT,772,5,0,68.4,0,credit_card,12000,0.07081420825134324,1,1
359,35,52000,6-10 years,RENT,655,8,0,10.7,0,debt_consolidation,4000,0.09,0,NA
360,19,68000,1-2 years,OWN,619,7,0,61.1,0,debt_consolidation,16000,0.16237068016731304,1,0
361,28,44000,3-5 years,MORTGAGE,638,7,0,29.5,1,debt_consolidation,22000,0.15906126927609818,1,0
362,25,59000,6-10 years,MORTGAGE,622,11,0,30.1,1,major_purchase,26000,0.17233097002894626,0,NA
363,32,93000,1-2 years,MORTGAGE,655,11,1,42.6,0,debt_consolidation,27000,0.11013617416671304,0,NA
364,34,50000,6-10 years,RENT,619,9,1,67.4,0,home_improvement,5000,0.21044476060423023,0,NA
365,36,26000,< 1 year,MORTGAGE,800,13,0,48,1,car,13000,0.05742683425752615,1,0
366,35,152000,3-5 years,OWN,805,7,0,62.2,3,medical,16000,0.1,0,NA
367,61,57000,3-5 years,OWN,631,5,1,52.4,2,credit_card,23000,0.178001181406188,0,NA
368,21,37000,< 1 year,MORTGAGE,692,6,0,33.7,0,car,18500,0.13,1,0
369,33,45000,1-2 years,RENT,665,5,0,53.6,0,debt_consolidation,6000,0.13,0,NA
370,42,57000,< 1 year,MORTGAGE,587,5,0,80.3,1,credit_card,4000,0.12,0,NA
371,58,45000,6-10 years,RENT,617,9,0,54.4,1,debt_consolidation,22500,0.17290750078326725,1,0
372,39,32000,3-5 years,MORTGAGE,659,8,0,11.6,2,debt_consolidation,16000,0.09,1,0
373,53,73000,< 1 year,RENT,692,5,0,27.1,1,debt_consolidation,6000,0.13,0,NA
374,18,46000,1-2 years,RENT,582,4,1,22.4,1,major_purchase,17000,0.12838574254200463,1,1
375,55,34000,6-10 years,RENT,576,8,0,24.8,0,car,17000,0.17730237156631673,0,NA
376,30,16000,3-5 years,RENT,600,10,0,58.2,1,major_purchase,8000,0.17764680697007104,0,NA
377,35,35000,1-2 years,RENT,701,13,0,70.3,1,major_purchase,17500,0.10775843462239278,1,0
378,25,61000,3-5 years,MORTGAGE,587,15,0,86.2,0,debt_consolidation,9000,0.14508571198920497,1,1
379,40,72000,6-10 years,OWN,690,13,1,64.3,0,home_improvement,5000,0.13,0,NA
380,59,23000,3-5 years,MORTGAGE,740,8,0,73.2,1,debt_consolidation,11500,0.08102251184148436,1,0
381,67,121000,< 1 year,RENT,579,6,0,15.3,2,small_business,1000,0.16748752526845223,0,NA
382,25,26000,3-5 years,RENT,618,6,1,67.1,0,debt_consolidation,5000,0.12,0,NA
383,44,34000,1-2 years,RENT,756,6,0,25.8,0,small_business,17000,0.055747561282052355,1,0
384,55,55000,6-10 years,RENT,726,10,0,30.3,2,medical,27500,0.1,1,0
385,36,63000,1-2 years,RENT,695,5,0,47.2,0,debt_consolidation,23000,0.09,1,0
386,35,48000,6-10 years,RENT,761,11,0,35.6,1,debt_consolidation,15000,0.057006704528793445,1,1
387,34,34000,1-2 years,MORTGAGE,671,8,1,8.8,1,debt_consolidation,17000,0.13,1,0
388,45,17000,1-2 years,RENT,719,6,0,64.7,2,debt_consolidation,4000,0.09371465317623635,1,0
389,55,26000,1-2 years,RENT,843,6,1,42.8,1,credit_card,13000,0.08338066102408655,1,0
390,46,57000,1-2 years,OTHER,734,10,0,28.7,2,debt_consolidation,28500,0.09317822973063895,1,0
391,42,61000,6-10 years,MORTGAGE,691,9,0,58.6,0,credit_card,22000,0.09,1,0
392,34,57000,1-2 years,OWN,791,11,1,25.2,0,car,1000,0.1,1,0
393,44,47000,< 1 year,RENT,606,4,0,28.5,0,debt_consolidation,13000,0.17148832266658753,0,NA
394,31,49000,< 1 year,RENT,651,9,1,45.9,0,small_business,16000,0.10899387844081151,1,0
395,35,52000,< 1 year,RENT,797,8,0,81.2,1,debt_consolidation,26000,0.0465017527309659,1,0
396,51,301000,6-10 years,OTHER,653,5,0,40.4,1,car,17000,0.10495935808675555,0,NA
397,43,49000,10+ years,MORTGAGE,747,8,0,15.5,1,car,22000,0.08101251765891897,1,0
398,41,27000,1-2 years,RENT,750,8,0,40.4,2,credit_card,13500,0.07288155612636245,1,0
399,35,92000,1-2 years,OWN,676,11,0,43.8,0,home_improvement,12000,0.10458924748414021,0,NA
400,49,118000,3-5 years,MORTGAGE,665,11,0,82,1,credit_card,23000,0.12523647827575687,0,NA
401,54,81000,< 1 year,MORTGAGE,731,3,1,13.6,3,debt_consolidation,12000,0.08131251870137057,1,1
402,28,46000,1-2 years,RENT,581,4,2,41.4,0,home_improvement,23000,0.12,1,0
403,39,19000,3-5 years,MORTGAGE,699,10,1,27.8,1,major_purchase,9500,0.09201122548239055,1,0
404,39,78000,1-2 years,MORTGAGE,748,9,0,25.5,0,credit_card,3000,0.1,0,NA
405,31,97000,6-10 years,RENT,590,10,0,69.9,1,credit_card,19000,0.1285810084153064,1,0
406,26,24000,3-5 years,RENT,708,10,0,72.7,1,debt_consolidation,12000,0.09,1,0
407,38,26000,3-5 years,RENT,596,8,0,13.4,1,debt_consolidation,8000,0.15183594466104625,0,NA
408,46,33000,3-5 years,RENT,701,5,1,63.4,1,home_improvement,16500,0.12734127176141086,1,0
409,56,28000,6-10 years,MORTGAGE,683,8,0,18.1,1,major_purchase,14000,0.09,1,1
410,18,48000,6-10 years,MORTGAGE,709,8,0,31.8,0,home_improvement,22000,0.09,1,0
411,30,15000,1-2 years,MORTGAGE,704,9,0,51.6,0,debt_consolidation,7500,0.13,1,0
412,34,53000,1-2 years,MORTGAGE,730,3,1,16.3,1,major_purchase,26500,0.040404579975758324,1,1
413,18,39000,6-10 years,MORTGAGE,679,7,0,36.4,1,credit_card,19500,0.09450659959364024,1,0
414,29,108000,< 1 year,MORTGAGE,648,14,0,29.1,2,debt_consolidation,33000,0.12,0,NA
415,29,26000,1-2 years,RENT,811,10,1,54.3,0,home_improvement,11000,0.0988074645038507,1,0
416,29,150000,3-5 years,OWN,763,7,0,34.1,0,major_purchase,28000,0.0397416326522841,1,0
417,18,44000,1-2 years,RENT,765,5,1,16.2,0,credit_card,17000,0.08006145181463645,1,0
418,41,52000,1-2 years,RENT,717,4,0,16.8,0,debt_consolidation,26000,0.09,1,0
419,30,30000,< 1 year,MORTGAGE,683,5,0,32.8,0,other,6000,0.1261952734070109,0,NA
420,56,16000,< 1 year,RENT,850,7,1,26.5,1,debt_consolidation,8000,0.061632125823648756,1,0
421,48,19000,< 1 year,RENT,747,11,0,28,0,small_business,6000,0.06222539600497084,1,0
422,21,53000,6-10 years,MORTGAGE,692,7,0,71.4,0,credit_card,12000,0.13,1,1
423,39,48000,6-10 years,RENT,663,10,1,34.2,1,credit_card,7000,0.09,1,0
424,31,106000,1-2 years,RENT,608,4,1,25.4,1,medical,20000,0.15495716325121256,0,NA
425,49,46000,< 1 year,RENT,671,4,0,75,2,major_purchase,1000,0.1049774133214757,1,0
426,39,106000,1-2 years,RENT,731,3,0,22.1,0,home_improvement,1000,0.1,1,0
427,31,136000,1-2 years,MORTGAGE,694,5,0,33.7,0,debt_consolidation,16000,0.13,0,NA
428,43,58000,1-2 years,MORTGAGE,632,3,0,9,3,home_improvement,22000,0.12,1,1
429,40,88000,6-10 years,RENT,806,8,0,39.1,0,home_improvement,31000,0.055282449964946564,1,0
430,36,39000,< 1 year,RENT,796,10,0,27.3,1,car,19500,0.07656812711891849,1,0
431,62,19000,6-10 years,RENT,702,6,0,18.2,3,home_improvement,8000,0.10811604018760254,1,0
432,32,43000,3-5 years,RENT,658,8,0,4.4,0,home_improvement,21500,0.13,0,NA
433,32,44000,< 1 year,RENT,618,6,0,61.4,1,debt_consolidation,22000,0.1390434273530691,1,1
434,19,24000,1-2 years,MORTGAGE,710,9,1,23,2,home_improvement,12000,0.09,1,1
435,38,46000,10+ years,MORTGAGE,695,6,0,71.9,3,medical,12000,0.0974259831897555,0,NA
436,49,122000,1-2 years,MORTGAGE,844,9,2,61,0,car,12000,0.1,0,NA
437,18,38000,< 1 year,RENT,696,6,0,28.7,2,major_purchase,1000,0.10639665181897973,0,NA
438,35,146000,10+ years,RENT,635,11,0,30.7,1,credit_card,7000,0.12,0,NA
439,24,27000,3-5 years,MORTGAGE,680,6,0,28.6,0,credit_card,13500,0.13,1,0
440,55,22000,10+ years,MORTGAGE,687,7,1,17.3,0,credit_card,5000,0.09,1,0
441,54,20000,10+ years,RENT,714,7,1,50,1,home_improvement,10000,0.09706393951430177,1,0
442,42,61000,< 1 year,RENT,691,5,2,62.2,3,debt_consolidation,30500,0.13,1,0
443,55,42000,6-10 years,MORTGAGE,691,11,1,56.1,0,credit_card,2000,0.10089195826407733,1,0
444,28,53000,6-10 years,MORTGAGE,602,10,0,35.5,0,debt_consolidation,26500,0.14873360429211177,1,1
445,49,88000,6-10 years,MORTGAGE,785,10,0,9.1,0,debt_consolidation,1000,0.08653236719355072,0,NA
446,31,111000,10+ years,MORTGAGE,484,11,1,45.3,1,small_business,27000,0.1504111573150186,1,0
447,42,37000,3-5 years,RENT,647,6,0,53.9,1,credit_card,18500,0.12947879811086968,1,0
448,34,132000,< 1 year,MORTGAGE,617,6,1,16.9,0,home_improvement,3000,0.12,1,0
449,35,45000,6-10 years,RENT,591,10,0,21.9,2,debt_consolidation,22500,0.16235249738853658,0,NA
450,45,40000,3-5 years,MORTGAGE,722,11,0,43.1,0,debt_consolidation,20000,0.043850134164359955,1,0
451,22,22000,6-10 years,OWN,660,8,0,58.5,0,debt_consolidation,11000,0.13,0,NA
452,35,26000,6-10 years,RENT,722,6,1,75.5,1,home_improvement,13000,0.06798606392265263,1,1
453,40,46000,10+ years,MORTGAGE,579,2,0,73.3,0,debt_consolidation,23000,0.184186322748871,0,NA
454,33,56000,3-5 years,MORTGAGE,712,3,0,8.5,0,debt_consolidation,24000,0.09590029755353968,1,0
455,39,27000,6-10 years,MORTGAGE,826,12,0,37.4,0,small_business,13500,0.0837224771401971,1,1
456,34,95000,6-10 years,OWN,651,5,1,53.9,1,major_purchase,25000,0.11701545106746965,1,0
457,57,105000,3-5 years,MORTGAGE,617,10,1,48.5,0,debt_consolidation,33000,0.14711075641391233,1,0
458,47,15000,10+ years,MORTGAGE,666,6,1,80.2,0,debt_consolidation,7500,0.13,1,0
459,74,32000,3-5 years,RENT,718,9,0,16.6,1,credit_card,2000,0.09,1,0
460,28,76000,10+ years,MORTGAGE,683,11,0,48.8,0,credit_card,29000,0.09665623709944725,1,1
461,48,88000,6-10 years,MORTGAGE,593,9,0,10.5,1,debt_consolidation,18000,0.13119319870046042,0,NA
462,63,55000,1-2 years,MORTGAGE,711,8,0,46.6,0,home_improvement,27500,0.13,1,0
463,42,46000,3-5 years,OWN,654,14,0,40.3,1,major_purchase,23000,0.13,1,0
464,25,51000,6-10 years,RENT,744,6,0,35,1,major_purchase,8000,0.1,1,0
465,26,64000,1-2 years,RENT,649,7,0,32.9,0,car,32000,0.14055225941955507,1,0
466,38,55000,< 1 year,RENT,703,7,1,28.2,2,car,20000,0.09,1,0
467,54,355000,6-10 years,MORTGAGE,646,7,2,59.2,2,debt_consolidation,26000,0.12,1,0
468,47,31000,< 1 year,RENT,559,9,0,32.1,0,small_business,15500,0.15668029299496733,1,0
469,18,33000,6-10 years,RENT,658,3,0,5.3,0,home_improvement,4000,0.1296419890383145,1,0
470,30,74000,10+ years,MORTGAGE,718,4,0,30.1,0,credit_card,21000,0.12857485226133808,0,NA
471,38,96000,1-2 years,MORTGAGE,659,6,0,59.1,1,debt_consolidation,25000,0.09,1,0
472,21,52000,10+ years,MORTGAGE,630,9,0,78.8,1,home_improvement,26000,0.12,1,0
473,46,51000,6-10 years,RENT,730,6,1,75,1,debt_consolidation,7000,0.058330331160533405,1,0
474,18,45000,6-10 years,RENT,821,9,0,57.5,0,debt_consolidation,7000,0.08421975415477602,1,0
475,40,103000,< 1 year,MORTGAGE,669,11,1,43,1,home_improvement,19000,0.13,0,NA
476,33,39000,1-2 years,MORTGAGE,691,11,0,49.8,0,credit_card,19500,0.11625521807283636,1,0
477,32,41000,< 1 year,RENT,826,8,1,20.7,2,credit_card,20500,0.07307303455789446,1,0
478,35,99000,1-2 years,RENT,682,7,0,40.3,1,debt_consolidation,9000,0.09,0,NA
479,42,100000,1-2 years,MORTGAGE,624,11,0,60.2,0,debt_consolidation,14000,0.17251928436764738,0,NA
480,43,40000,6-10 years,MORTGAGE,556,6,1,16.1,0,home_improvement,20000,0.1325801941240296,0,NA
481,35,40000,1-2 years,MORTGAGE,650,5,2,42.7,1,other,17000,0.09,1,0
482,18,123000,6-10 years,RENT,740,11,0,13,0,small_business,33000,0.1,0,NA
483,21,109000,6-10 years,MORTGAGE,652,11,0,30.8,1,home_improvement,23000,0.13,0,NA
484,20,99000,6-10 years,RENT,650,2,0,63.3,2,credit_card,31000,0.09,1,0
485,47,32000,6-10 years,RENT,750,8,0,48.8,0,debt_consolidation,16000,0.039757515045157225,1,0
486,35,22000,10+ years,RENT,611,8,0,47.5,0,credit_card,11000,0.20254135830809228,0,NA
487,41,87000,< 1 year,MORTGAGE,572,7,0,75.7,0,credit_card,20000,0.12078191808821169,1,0
488,19,53000,3-5 years,RENT,691,4,0,33.3,1,home_improvement,26500,0.11792575892361155,1,0
489,32,105000,6-10 years,RENT,650,9,1,81.4,0,home_improvement,31000,0.13,0,NA
490,45,23000,< 1 year,OWN,713,7,0,36.9,0,debt_consolidation,11500,0.1253484569765629,1,1
491,36,149000,< 1 year,MORTGAGE,542,8,1,14.2,0,debt_consolidation,17000,0.17764725366238543,0,NA
492,37,40000,3-5 years,RENT,635,6,0,5.9,0,car,20000,0.12,1,0
493,37,45000,1-2 years,MORTGAGE,748,6,0,37,0,home_improvement,22500,0.1,1,0
494,53,57000,1-2 years,MORTGAGE,598,4,1,33.3,1,debt_consolidation,21000,0.12651075645843002,0,NA
495,31,33000,6-10 years,MORTGAGE,708,9,1,48.3,0,debt_consolidation,16500,0.13,1,0
496,46,55000,3-5 years,RENT,696,6,0,54.9,0,medical,27500,0.11369209477658036,1,1
497,49,33000,1-2 years,MORTGAGE,571,4,0,59.1,0,debt_consolidation,3000,0.12,1,0
498,24,56000,6-10 years,MORTGAGE,746,7,0,39.8,0,credit_card,28000,0.0980226610205146,0,NA
499,39,29000,6-10 years,MORTGAGE,702,6,0,59.6,0,medical,14500,0.09,1,0
500,38,30000,6-10 years,RENT,713,11,0,30,0,debt_consolidation,10000,0.12191715353711832,0,NA
501,50,79000,3-5 years,RENT,665,8,0,7,0,credit_card,33000,0.13,0,NA
502,49,183000,< 1 year,OTHER,658,7,0,49.4,1,debt_consolidation,24000,0.13,0,NA
503,38,41000,10+ years,RENT,727,4,2,53.4,1,credit_card,20500,0.07114682352921502,1,0
504,40,32000,6-10 years,RENT,834,8,0,29.1,0,credit_card,16000,0.1,0,NA
505,29,87000,3-5 years,RENT,627,5,0,72.3,1,credit_card,18000,0.15803037096342112,0,NA
506,36,42000,6-10 years,RENT,721,5,0,28.9,1,credit_card,21000,0.1,1,0
507,26,74000,10+ years,MORTGAGE,753,7,1,56.7,1,debt_consolidation,13000,0.05464812791237533,1,0
508,26,18000,3-5 years,MORTGAGE,798,6,1,56.2,1,small_business,9000,0.034839979264370206,1,0
509,23,67000,3-5 years,MORTGAGE,678,8,0,41.9,2,credit_card,27000,0.09359638572659953,1,1
510,48,175000,10+ years,OWN,713,5,0,47.1,1,debt_consolidation,35000,0.13,0,NA
511,51,56000,1-2 years,OWN,619,8,0,43.4,1,debt_consolidation,24000,0.12468022760803489,1,0
512,33,105000,1-2 years,MORTGAGE,719,6,0,19,0,debt_consolidation,20000,0.09563603868397652,0,NA
513,24,52000,1-2 years,RENT,682,6,0,9,2,small_business,26000,0.13,0,NA
514,37,88000,6-10 years,MORTGAGE,793,10,0,57.4,2,credit_card,22000,0.02,1,0
515,65,39000,1-2 years,RENT,694,8,0,26.7,3,home_improvement,19500,0.13,0,NA
516,62,38000,6-10 years,RENT,685,5,1,11.7,1,other,18000,0.13,1,0
517,18,63000,6-10 years,RENT,629,4,0,29.9,1,home_improvement,21000,0.16944218417517315,0,NA
518,34,66000,6-10 years,RENT,627,10,1,35.5,2,credit_card,5000,0.12,1,0
519,56,104000,10+ years,MORTGAGE,759,11,0,26,0,major_purchase,10000,0.1,0,NA
520,38,87000,6-10 years,MORTGAGE,700,9,0,20.9,1,major_purchase,38000,0.13,0,NA
521,57,31000,1-2 years,MORTGAGE,820,4,0,44,1,home_improvement,3000,0.1,0,NA
522,34,41000,3-5 years,MORTGAGE,641,5,0,43.4,1,major_purchase,19000,0.15900372377915103,1,0
523,45,43000,< 1 year,MORTGAGE,524,11,0,57.6,0,debt_consolidation,21500,0.1307419646291539,1,0
524,41,72000,10+ years,RENT,777,8,0,44.6,1,small_business,28000,0.1,1,1
525,75,21000,1-2 years,MORTGAGE,777,6,0,29.5,1,debt_consolidation,10500,0.1,1,0
526,49,89000,6-10 years,RENT,673,5,0,40,0,credit_card,20000,0.0962059971377254,1,0
527,24,50000,< 1 year,RENT,573,9,1,44.7,0,home_improvement,14000,0.15214928118240076,0,NA
528,31,53000,6-10 years,RENT,667,6,0,45.4,0,credit_card,14000,0.09,1,1
529,42,77000,10+ years,MORTGAGE,656,14,0,46.9,1,debt_consolidation,9000,0.09,0,NA
530,18,47000,6-10 years,RENT,664,2,0,58.1,0,credit_card,14000,0.11409737954421048,1,1
531,18,32000,< 1 year,MORTGAGE,655,14,0,35.6,1,other,16000,0.09,1,0
532,25,32000,6-10 years,RENT,682,5,1,35.7,1,major_purchase,16000,0.09,1,0
